key,value
102320,168278
61710,110012
80966,82076
140248,174347
163233,82322
70854,162983
192387,195068
112021,124350
29268,105480
4901,139008
163541,5376
106266,72301
124087,196854
38975,79031
173134,37410
33333,181459
185565,21193
198059,57436
32754,183582
83379,87051
7408,180926
148442,12428
42900,49564
198374,120
118359,194157
92793,1003
67683,180955
158158,29484
108182,143362
76000,38839
112520,13462
66020,177
139292,173177
161514,192062
161181,165773
121458,93775
61515,62356
107597,90472
148521,145619
161380,190558
105673,79672
181702,63653
42650,43096
78196,148221
13399,17951
119199,151771
54942,98790
57462,88257
78495,121875
11262,77638
15697,137063
14177,106812
62281,153644
36122,173939
133164,43815
63323,139389
48765,105484
113522,72747
105700,41238
20665,48195
162310,153096
165309,147581
80601,68909
85351,14267
124539,196243
145936,68702
173407,196898
155870,651
35309,193103
162758,106192
95108,159103
21411,125989
110174,21165
199330,33418
25353,78411
55589,15987
1363,41721
131892,192996
55664,192044
11897,100685
164703,101373
166340,136030
108100,182213
43393,181082
61456,133041
28197,34749
116930,121100
90126,140717
81033,56630
6661,164240
136469,136891
45094,71378
29276,72057
198333,27177
60105,111657
158438,150445
132800,118183
154875,7496
172585,67533
94964,188266
80232,111735
76381,49843
129730,194992
64307,138608
183706,180588
182104,23292
106129,128326
74217,129482
163983,80297
42681,130183
100149,141839
96850,186973
86247,21815
77835,99754
186407,25395
40354,174428
192757,76318
77181,103609
93080,132055
1888,132783
112923,143422
40570,28808
102586,164027
186818,28855
49698,87453
41703,176801
100982,80763
38960,92214
160766,27018
87312,184938
173483,75924
52554,51309
152166,124548
68186,141012
194555,184117
7628,140969
184495,185389
191739,131031
115476,1603
181629,9356
105942,160680
19118,175774
131300,71556
58965,77254
88900,23015
128855,150307
174738,198386
46480,149183
107696,140140
127132,116424
188334,34883
148284,16621
143771,192238
137263,77294
67880,50744
115840,100741
99430,198246
39337,121016
122367,38035
133380,102384
76118,189557
5624,166004
151579,55730
38523,42442
61775,80857
162102,196683
37069,110667
132575,27767
57214,37839
41470,67123
23532,28530
146764,179084
172952,133477
179478,57590
37266,76318
89197,36992
166809,101919
88431,100308
42940,138311
80326,8266
138806,145863
119349,112351
176038,74252
127810,78223
158923,77352
110911,89896
156335,93160
149691,195594
55053,16001
12747,114206
158308,137355
192213,88288
146888,194191
146923,189844
114813,31493
55924,136753
30166,28669
26141,138812
76609,73041
157555,181325
164993,44964
51706,59422
112366,85475
83467,192248
9219,134118
28887,97074
65409,65909
30842,54888
8198,189623
27283,103280
116052,44731
86690,11953
122432,59058
166084,149862
51559,19119
185934,137177
49311,114104
84545,24990
196037,90185
190866,110751
38310,54441
138496,130826
13053,180482
126110,175159
1743,56163
53473,113823
148971,41132
42641,177134
69668,180475
150453,195514
81427,117578
181105,39574
141587,197027
174943,100239
95837,197970
714,29634
170492,135718
142514,89805
11197,96953
64972,97172
70500,95874
44644,94893
95417,53441
105438,46211
194321,184325
43781,147224
7527,153723
55549,119071
95668,21734
67924,25344
2638,83227
190304,138972
166346,167266
172837,128725
42599,95834
70076,45372
152600,10994
122388,70092
62374,58444
193038,190575
135500,191540
164773,156048
32857,103182
83093,169447
100288,45144
50697,31377
152739,52800
152790,161777
40095,195918
81,17419
86688,191388
189256,14079
166681,182858
69190,21561
35649,180309
23840,88991
5861,106545
142748,74386
194977,150815
147062,41450
182161,186985
169624,174134
26153,81010
152480,195187
97660,31079
49146,155471
69510,186792
191552,167864
46483,40920
106668,109172
150564,179591
170235,29121
151814,131645
105686,44081
108472,67354
2595,86809
171512,176748
159491,35750
134791,44367
107365,86527
82051,194736
11635,172430
148068,62186
72655,135503
137514,37881
125534,29794
132808,81726
106340,164842
129660,14433
129604,172880
38010,116788
39658,158332
189781,127363
81059,171036
76039,14636
19669,46040
175912,17922
113843,16532
2553,104197
4687,177876
113575,89747
90010,140461
154584,178371
137514,134068
191358,186961
73102,1083
195146,197684
100549,150212
171559,71788
40801,189259
44296,19475
139923,20501
58971,66612
16733,3016
84940,156785
128466,6756
139112,138487
20406,44889
57267,166532
107666,48598
175774,77304
94565,33986
117909,196335
198961,113781
17850,4518
103447,170176
86129,7711
176506,135693
129240,34843
136215,14952
536,147195
137438,183555
55215,154876
192624,163655
50885,76929
185355,173149
77038,180882
125309,188528
48888,157267
181702,151181
162287,39583
51995,52593
86944,52189
100943,68782
61719,136382
108414,22859
10191,185081
63443,42642
47313,85257
107406,197765
77496,135606
184666,53648
104738,139141
72642,56764
125683,19140
180643,112338
75688,9692
102907,171733
19381,33046
150759,66381
91621,30047
59,92641
88858,26034
122505,191796
126663,169500
86356,128666
87330,37351
195217,92241
28981,86543
114014,97525
164738,111762
16977,137586
39545,40670
43969,176355
141724,26579
2118,127051
57579,50127
112254,130367
49259,189502
59866,49521
157068,19937
35738,46352
196366,45246
79292,100222
41108,124477
31109,197447
142643,30965
27325,139
14856,167709
123541,25777
180275,129768
154313,23279
120354,6275
126444,161039
97369,196506
167531,193574
182860,60194
186303,112474
146894,116138
5668,34742
190092,137818
190455,139438
153835,127450
121632,126801
158386,126393
167320,105682
123257,95109
12975,186699
87017,112043
129752,84431
183020,61047
167383,159194
97130,34123
128374,75843
88881,786
50706,101163
55986,186078
89497,51356
47863,77638
53225,146793
68517,83948
120043,30645
24927,100821
49749,123545
170285,14536
169840,63673
150563,91215
65814,131424
51872,46437
166160,81439
149524,39904
53825,111525
117232,150271
2367,139283
42199,26345
18451,47459
115601,39072
155229,53582
149791,66003
31109,78383
100314,198783
38784,117506
106605,11640
43804,144846
118,178946
79733,51744
196566,5196
103355,193297
105662,61703
133375,17192
129434,119464
142315,16519
124538,5400
54043,178685
24477,67356
94939,198857
20366,131550
167731,153023
22969,111699
141946,110436
125891,179296
160615,99582
128653,22956
194177,59959
32867,183600
93010,105175
43681,163516
38150,181790
137806,153729
35009,62873
173415,127097
16889,170970
10342,103110
478,57452
158096,168674
180835,76053
156312,42714
82888,145190
56665,151220
32038,136573
7983,127087
61120,35034
12328,157649
158194,147288
7710,169610
172130,121352
21156,65549
139254,139654
172514,80470
195731,179907
108527,110840
5712,111800
22972,42427
71147,185071
7928,88258
106441,131781
122396,98878
6846,160893
66803,123351
80821,41883
54021,174539
1449,99832
91280,67467
179562,174302
108462,57454
196000,148611
98527,3525
179543,162345
124543,151494
89606,40938
169788,94845
93196,47776
19630,81778
43070,195169
119578,133195
96077,32033
40546,82587
159696,903
11263,191795
125695,30470
11895,156235
165959,130634
42047,133749
67267,21000
129540,60339
100518,38513
131885,14012
88942,55949
178311,182136
195392,37229
79252,50455
133600,10841
13480,76205
106005,163874
2442,125184
90560,165148
130583,26308
155523,102890
185810,142081
109501,28827
117239,108848
185456,117680
9276,73100
61040,160221
164762,25721
55403,35176
76542,183137
187830,111799
130497,105568
85368,132979
21257,122082
151899,149760
75169,131292
151619,162612
83081,67763
90158,164876
75194,136192
119251,184783
160534,39739
189457,86566
58519,23585
81433,19865
179630,16621
36291,73363
117447,147106
146319,117672
69680,151095
94457,137718
101922,115366
36226,164015
53278,125215
138367,18453
25529,75258
17237,179752
197818,26432
24028,90290
31503,134907
71704,13901
99485,54412
85246,183495
8385,165827
132338,124445
146013,190936
110473,192167
147349,114783
136129,188691
113850,134076
162666,91392
58170,164802
91268,84302
88278,127946
5441,170399
82350,156958
199752,61334
51414,158344
51368,2470
154356,49361
109427,119438
109489,6409
116942,141622
197053,62007
113550,144029
197131,46378
161494,80212
6695,50289
105688,179274
184574,144533
170982,174543
167755,57132
78459,106331
174553,162260
26914,107014
36372,117071
59385,177279
8766,144912
52965,179113
23261,41764
169469,4305
162569,106317
127608,16751
69108,92551
34377,116317
59747,34252
174832,109338
27511,160365
72526,20724
20590,180649
37456,64378
113616,52291
66166,135070
184231,55060
75077,85193
39767,126931
13519,195954
184818,110403
40638,195797
68898,179877
189689,64346
179757,64430
105153,183319
90247,61892
56618,63573
157062,3869
176496,192069
41336,156586
104987,96264
177109,23962
79137,112997
48292,31508
59183,157463
60162,101336
42002,28725
108793,199445
148795,91605
137215,96784
83512,171774
103480,59662
149069,4045
193660,57882
167460,54070
191311,75349
134140,40323
107460,67491
87446,46325
71913,4044
6706,88931
126139,56206
183592,94123
128483,56033
188633,173086
125889,149141
85090,33779
121054,7244
121786,163196
88312,16700
84031,43553
180058,121910
12428,179271
150360,133504
44376,165068
62988,138987
3185,119122
126747,51054
96129,145479
70369,189007
108846,166046
123789,125557
181539,94446
122847,106364
9280,197117
29405,136130
147238,106739
175676,129043
145752,46224
177786,166053
106682,86973
18968,97836
874,170805
93398,133232
155771,199832
64784,91418
15402,151755
166256,57599
161041,121969
198195,27493
27975,73510
117267,121243
107954,167638
112492,135332
76421,89709
67931,175658
167928,46044
129479,122726
35360,185863
48960,21580
67403,70679
81790,179139
53540,141322
123819,80045
128729,88491
174592,166261
23114,102365
46522,93169
80058,121241
167261,27078
38342,152286
199310,163247
54406,34438
140614,161989
147774,155585
142847,169377
26032,81554
154007,90310
180891,46382
158468,37072
72391,126134
26589,155300
103436,1213
189569,75036
32653,118547
110287,136502
195092,76124
28049,87328
17237,117552
10712,7920
4999,109423
161782,197720
101960,182147
41237,112064
134544,89836
90756,5788
133729,197602
80713,80817
16566,2314
29465,191360
188364,112753
129669,43864
41465,34318
24126,111889
113628,89372
75914,137233
122485,134629
106372,178295
71182,164006
105827,89608
142076,22084
169351,92649
161231,101366
104251,147203
74728,161231
41180,119076
5456,191932
97180,100783
44666,41426
83926,78154
122084,9673
118301,199024
182348,179475
95455,147997
180972,198406
183640,131536
61293,84538
33813,83911
122062,139636
154591,2687
105744,110164
175961,44569
87265,149817
171815,86628
135656,38164
170882,22610
67248,54065
11354,132494
195085,114581
101210,148671
58729,79730
24536,127550
71765,197718
184680,37377
121440,150113
128535,151813
180319,44159
93130,27065
161768,144810
180149,108236
184976,47813
121622,145648
109754,46449
153753,24137
86344,141325
18033,75790
129773,79364
83492,120687
64654,126717
67298,74461
41910,117790
92336,18770
53454,28297
8463,24879
3185,194983
29334,14421
3785,123910
29787,109368
57383,20793
59665,18948
30444,51698
91287,109163
119979,120249
123632,16406
19111,187992
60062,58971
173230,34799
15133,67957
39849,146959
115837,2388
60272,150001
101189,171847
98485,64995
61253,39872
104491,107589
37237,4746
97235,37916
96081,99524
40161,33311
192974,151485
104214,87315
21006,88647
62057,170796
161308,127389
37045,134197
15683,110256
171298,23980
92305,149649
196220,27814
100880,146803
110731,108622
29936,179995
33308,140133
92041,174705
97335,178918
190749,15261
42151,148116
76110,9874
108516,39754
197009,165158
132054,159427
180022,138040
36765,69450
8742,70231
39539,97392
186673,28026
80310,158944
127804,69563
107198,54489
199010,69737
150309,119242
82064,60327
86020,63657
119841,74169
148786,86902
32903,97667
48892,170935
89395,112960
3364,134115
134282,77066
128067,179505
172743,719
127433,170242
22696,28835
121502,103249
54587,53757
113547,195811
99265,26385
144914,172060
170926,17002
96502,17344
88154,154079
77225,125424
37993,143655
69493,23479
47328,149461
83955,135307
95004,87192
199907,177534
54848,5233
5933,18908
149420,144285
55001,105371
49610,114783
103177,7331
8644,88643
134309,156511
78101,96343
91964,20217
107036,8141
150396,17983
21568,121493
185243,161482
199701,72710
159853,194833
54794,137271
45889,50483
41494,184346
145290,118716
24722,91821
159050,192647
193707,91122
92873,67326
126536,29541
127074,89951
140527,79240
172350,115273
12829,19635
151646,199821
128319,138098
143951,27410
24240,8444
151691,6857
186139,157469
3229,174370
80254,52609
65183,130703
15825,100134
19041,160435
117543,142112
116847,48365
145464,181310
45401,168912
25547,119639
75444,127125
126126,162571
62113,184888
58173,103398
116076,112893
23085,28923
177905,131032
153810,182397
109591,30338
106779,185015
190206,115888
112834,98646
124584,180876
27607,93647
123510,27884
136009,120428
31426,147335
37205,11937
31745,115752
139827,134605
61260,127262
88209,143656
128419,85704
78882,82425
154869,98402
22309,177217
147878,12538
41397,44227
129687,156966
64478,78242
184840,111427
123771,79261
136491,181260
139134,85632
30110,142530
133665,91949
23002,49174
100499,58087
110376,42309
20358,56059
128838,161989
103175,160254
53163,26363
25361,128663
125488,51999
82541,89830
90900,110519
60926,99757
149494,54620
67227,126061
185179,149833
176706,69655
65554,13053
184225,50928
53823,63878
109508,118908
10571,44337
100884,26713
183343,52973
130872,103619
17877,16207
58726,84289
47803,49410
164213,56296
21375,157656
2782,129458
183713,45219
155013,122716
183,30705
8501,65384
174140,61902
134718,148751
79842,143681
5934,62453
124643,51437
105168,17353
1472,20781
143281,12981
30227,158835
182442,111305
37806,40753
107063,3280
176247,196528
145138,22345
183978,152157
88764,180502
184408,154547
194161,145193
96230,28346
135507,114651
118047,198869
101817,105866
127772,78829
149699,166666
87436,29046
56332,71011
196585,159212
146918,89768
163485,140182
36052,120184
165974,57971
35163,54477
120081,116771
110362,178122
183562,144039
57352,43260
180426,106406
140841,144486
197443,105388
45058,31854
186475,150867
191696,73643
100881,30844
194624,16762
5451,101988
190207,89596
2520,169777
184845,140908
47088,91632
185911,120088
44157,177561
103904,160028
110739,120889
123840,75134
86891,110026
84173,176617
132308,153746
147964,108118
196928,718
65204,193520
171062,53868
91007,113970
52788,197015
66053,144449
57064,116444
163612,191575
97812,43743
60447,50563
111366,155171
184694,158976
118652,192761
24440,117156
73768,96809
1068,60381
58264,88481
128938,181796
21598,129038
120311,38768
108134,98888
161095,25426
102775,73878
99936,47345
47128,16370
89313,164859
110044,29243
92919,159143
153914,131599
174362,196918
9214,168145
57960,129115
96211,38439
58028,193643
15082,186797
60953,165149
172329,162367
54512,198229
20197,24689
6620,38149
100399,183397
66046,52080
28667,126840
157890,172316
96548,179812
139722,37720
187946,199503
91253,37638
47116,42047
158503,148348
17519,193469
29775,174987
140089,179725
70477,13487
1201,35176
94435,38645
8246,129483
69993,50368
195310,74879
113932,71175
140412,170076
32747,132116
106419,190872
138235,67309
33618,93765
104201,56438
116647,185565
152509,154242
120868,196703
61811,141243
144971,5483
93094,44033
144603,89884
1533,161371
189652,106922
91213,103619
141424,99368
82851,29699
142446,163358
5048,32971
176225,181806
75896,115722
44339,57489
43307,57413
135758,139548
117967,117359
110754,150637
61354,154530
162972,135246
14893,103133
136060,35100
17390,56303
38680,95354
86129,19702
119307,1329
149338,31987
94951,151208
175677,57077
17374,101773
76229,158163
167459,50768
189909,121424
141471,15680
139172,93739
6364,123064
157609,13639
171043,7987
138979,165806
153433,185519
67553,196095
18063,85509
129543,48263
37784,24658
162312,110392
161283,50960
146139,25895
176098,2745
44106,31820
6358,42790
90388,23175
136798,83444
135838,42365
195341,59800
124903,157932
26260,144786
95980,146801
68492,112772
120700,135701
71219,47122
126405,41671
21110,165763
117912,167800
158043,132938
40947,89605
11614,121090
86860,58030
43981,2573
174917,184189
139823,20578
82103,157896
58193,166163
123471,54474
70163,12738
31177,172429
51789,189520
61104,93703
121244,74006
169547,108156
86355,54574
109703,96781
41806,185591
12396,187322
89876,196270
64405,149530
9797,97905
12075,70158
174130,87694
132693,3253
74081,118953
7427,150634
41813,141811
142058,152163
55262,12574
83241,153111
160162,116008
94351,82782
154648,93460
164600,17221
34497,19932
44569,131196
105273,175273
152585,143095
40243,191140
10488,44453
94746,76349
42402,12179
5016,58687
22389,89176
5827,129873
131599,9098
22705,199495
89712,104212
21976,105956
188875,66219
172356,182714
31150,53937
20682,172714
142654,72088
131944,175185
9554,52498
34028,132995
38568,32568
192649,74569
33050,127354
126992,142951
20773,9168
131122,74155
111547,141519
66146,174209
37984,87512
28378,100462
142034,56093
193814,26559
4914,143610
77780,104024
90355,100185
178033,69596
164819,186581
47862,50644
46247,81164
192111,96869
65870,84833
66872,22621
185059,159127
21493,54498
88777,77398
96831,188840
80331,48311
48959,116220
37091,104999
29635,143706
63732,37345
137905,80755
190094,144654
148419,52721
92899,148474
153164,170554
131858,97842
29317,15818
199760,23747
119464,122971
17330,32292
72932,113473
117455,37095
103850,82453
190916,123353
158310,49720
130982,46370
186469,192580
27329,145271
193211,125098
192955,127132
170913,65053
91939,161624
94430,179458
2368,132873
72458,185586
182401,156372
58656,99411
75538,113352
99819,160165
106483,10086
29969,125664
80298,1338
148322,99779
98755,111071
48070,40195
65421,70630
108905,33164
150416,192840
179535,118230
156101,29687
86812,30848
186245,189891
68815,50547
6892,158195
193448,19586
130245,196360
193115,117263
164434,144139
144310,186761
194928,109034
185015,1013
1739,160069
54594,159372
21136,164558
111852,32174
129799,141815
111887,27527
9546,109383
188161,65647
155516,93855
79688,70999
21672,112156
148413,48991
52833,172370
137147,17631
35186,156156
178636,178483
14320,69033
36858,192034
25742,74007
187231,14739
137287,5474
26412,120515
81594,134771
54481,137725
57059,111602
23408,40583
182067,135319
31558,57493
36665,120635
168682,75203
164292,176494
136572,15486
129824,57180
194850,178981
679,74304
108640,185873
57437,125650
80454,120195
91066,51176
69324,176065
53021,84278
130735,107715
1933,97297
68408,14346
22748,97584
5623,53693
95779,64571
156453,65668
180740,195663
49857,50757
136244,175870
199836,73105
31151,196731
152764,79012
152379,84176
108121,56326
197558,128505
143835,14967
120377,73815
95604,17673
90324,165563
162599,147160
104783,174198
86583,172608
116521,60616
21266,121569
154044,147902
141769,192087
95075,199097
26196,77452
114918,111065
38463,26400
44763,46604
146137,101476
106119,89278
19541,113304
24982,108016
107721,15311
23079,167934
157549,182786
50456,15908
182591,101774
61711,102445
4108,49733
12934,72566
137419,33185
17018,2078
36347,57429
100142,139206
166789,155122
156987,24186
139464,150468
43818,165092
123030,179152
127441,92747
114722,155483
3561,171047
100238,1743
50660,190016
38175,4631
148668,158824
23465,88558
41734,20828
86993,150967
89193,98580
69351,99573
9722,179454
153575,37177
61808,138732
81964,92336
50404,47255
141756,179997
43007,47143
131895,100057
66907,69210
185999,172055
29009,68479
26067,145004
53208,148939
193617,69137
105520,112756
150620,87954
179297,6155
132792,74715
28597,141344
80331,169426
58908,100794
184853,12193
99369,198381
79332,49697
144097,8878
156389,50700
34199,114995
81890,54682
94551,6519
142838,53444
76631,5199
2248,199262
59524,198474
6482,142315
65080,2570
16084,76159
191777,12987
158018,141968
156209,196163
89764,111549
35166,87436
137754,163120
66115,69532
78603,182729
88302,85104
53003,24261
162724,12003
96822,91137
160720,179501
162347,140582
21538,131275
132590,93431
64613,187629
80995,66590
189821,76317
147444,198099
97670,158599
6545,6886
121852,33258
124796,166671
72091,149639
91876,148873
19348,107291
151882,114680
2746,169177
132902,80796
26388,19185
26693,197481
77947,72865
171727,196063
14266,179711
124770,81465
7818,86962
45445,39338
93681,115636
33961,93882
154397,19826
194450,62758
4870,2740
4317,193970
55212,172449
187814,122119
87095,46267
183505,150661
157787,76040
84444,87057
137351,38862
117988,84788
60276,38293
111947,41464
58816,193867
166892,120150
187912,16936
48064,121495
189198,83809
31101,157909
193219,152703
163018,178353
62363,113091
160365,93976
132395,181500
75144,26153
110977,54367
82945,151329
108161,125757
153386,97981
105828,19536
90971,20843
11399,159705
3415,17587
9696,38447
36640,146473
67480,145460
115515,161161
62971,6324
126271,72368
140358,56049
125013,175357
118982,100598
143716,29763
8299,63005
49034,73307
125195,23865
118279,57645
83559,105283
85051,140363
110490,8721
135754,189118
144844,48002
38091,55833
87928,29915
106517,129066
13269,154663
42650,93697
169343,114885
116450,60289
79886,130686
83607,138600
157240,23581
104327,32698
192249,157834
129061,42548
51753,168388
130766,20740
133347,58366
54160,82476
48725,137859
5459,149451
139903,122924
108605,154465
32704,115172
68466,157536
117626,2268
101184,96627
46014,115369
157366,114105
27522,40353
65993,165993
196873,172745
44212,38655
187616,2492
51836,186810
157782,36495
24198,14695
26113,175659
98850,22894
80924,131418
196682,22522
32642,123834
104715,148074
67731,82604
174580,43435
129733,104890
173669,52940
3589,160154
110532,97365
10432,9234
78897,9184
27976,22320
113953,77696
92125,137449
25144,117814
165421,191049
162358,118340
136207,33935
33542,154041
71633,186115
32050,72123
5098,111024
22438,40110
188191,179942
53255,165261
21688,71037
185536,39790
67761,23383
186154,61797
5815,62617
135263,152236
125235,116452
59235,28227
42363,101071
91254,6379
14649,118586
182139,86209
77133,10841
109489,189170
60113,28373
33757,40032
85839,90416
164510,87367
25315,32189
150609,121834
44766,108653
56252,26026
115335,175012
45144,182380
116049,36289
3771,101747
96122,168003
92070,31544
191225,163576
77681,152170
129808,55026
132531,107235
51129,111317
37626,185068
14023,41706
112748,24698
52242,145999
104477,124911
171852,182635
38250,84926
47515,172936
143162,49727
29216,191960
145187,116469
199527,182015
8229,187132
75023,97366
14922,186333
51249,130424
184309,76671
14222,59822
66462,125349
99139,57355
50830,195568
78996,119289
92115,184521
156461,173003
78330,184392
156444,54467
54275,58085
17582,114049
158046,107357
96047,6651
60096,146496
45660,173119
4664,83090
40523,130233
15197,2311
175181,11433
142007,104261
121526,105973
182443,80922
62015,108471
163030,185317
190695,72436
190869,193008
175763,195770
135660,138866
48626,82163
148944,90974
31575,149495
28009,179586
20261,3989
105812,140646
172011,149791
188817,32766
29758,10899
178025,86408
150168,64583
12322,123320
133562,60622
182645,7050
28459,106376
45839,155974
134097,136018
85948,194810
119550,125811
72173,79607
140576,189976
55990,4910
192111,121260
92466,180316
94153,139218
182544,81344
173253,131704
89579,147473
49123,191061
57127,31374
62706,144741
122202,4735
67955,166636
47761,97605
32759,196258
85543,140893
128067,9461
186732,157455
116231,136551
115813,34340
177656,40571
56182,85359
132753,148696
32237,75803
179236,12007
162318,42385
189838,164696
106696,90618
20565,19656
184880,160906
36105,6545
81390,94491
56743,24081
89880,187874
121639,168044
199727,7693
49856,61134
152187,181918
4562,13880
70307,105371
189430,67191
88130,113387
124938,144692
163815,129731
92659,76782
103688,78137
3004,56810
172393,5968
64072,121349
185959,45963
114812,108243
99378,56958
151871,117933
89972,160840
152745,140816
80356,64027
47143,179855
168555,16248
109012,145213
151399,75344
117905,155986
10654,139072
179294,76518
2932,82834
140401,170272
126141,121255
54523,119582
81490,174967
165996,87204
163315,30362
45882,8529
172595,38506
23353,1021
152895,31240
72876,158194
18813,106258
187240,169378
141435,131046
84356,164135
195689,116128
69173,192123
188294,153447
43641,39098
34333,10958
1987,168119
143027,68972
67669,25575
100109,147022
182228,111807
70801,98022
121372,68234
171780,99886
110507,123977
42340,149048
17094,197007
84296,95015
73423,133633
125056,35184
189722,139149
159457,46305
76941,174643
112443,126516
59301,190298
118236,92418
196414,198982
106815,119518
156549,198113
147043,71509
130009,182723
87030,6223
131401,135292
35247,70064
99024,49051
28807,113797
87527,164903
123588,8555
13385,165648
140741,54682
25421,16847
143740,195223
60021,47668
124343,44867
48890,63434
18382,185838
123650,87630
90056,199419
168531,184629
29515,59297
74036,145384
44868,129928
105220,185720
116035,173108
113878,151004
167448,153437
78283,24046
125170,2107
125820,13327
157108,112085
56585,155506
118242,108641
73021,2292
128193,131234
35119,176740
148990,155469
63467,102746
104518,121388
16722,62109
167177,81508
10794,163061
96600,11526
37650,109038
73131,179223
20049,141810
115985,49103
57420,139882
156290,99912
182826,149838
112093,175596
137362,107099
18741,90441
157246,44356
7588,108351
189601,80980
44180,51106
41899,30893
145993,13535
144386,28927
169665,190303
30357,105380
111269,140993
7639,160825
113734,169577
81340,177614
136655,106101
2789,194635
63454,196742
161755,176230
57042,39672
39534,50855
79222,149890
118466,184756
43994,118086
149734,3357
133848,187968
65518,66183
177779,127592
10811,138257
2295,73858
47933,160193
141578,100284
12033,47822
9015,64817
68045,197979
157323,65494
76117,47927
64567,192237
189390,55408
11463,84450
195877,100624
131131,191492
36864,32342
166651,186788
32473,15354
47777,54063
17205,9860
61586,178554
142852,1802
131301,169959
101532,158194
17660,159497
51553,110647
74485,153320
31842,59799
197642,50470
196272,99804
79806,12332
180463,34029
42471,15858
132763,41082
89260,126982
160679,22985
11632,12451
168946,42654
110001,45710
189996,61569
23145,33230
104226,129340
183197,85452
167468,62221
105925,36163
80772,138929
179452,115303
131454,70099
133171,95626
103841,32368
41725,146593
116052,77381
152980,159111
23386,123427
103418,11362
114274,113128
49867,83114
93175,67835
45365,6611
26394,29729
124000,174288
53710,143021
156084,159285
32966,23836
73212,108671
32743,22756
152886,32399
150886,134053
53197,149960
30529,56889
77192,43978
172454,59567
30894,85665
55761,9356
112616,26586
598,138987
70249,164568
195401,52591
41618,64089
194700,173166
29145,175174
41034,13459
20692,79057
138480,122264
59722,92086
76129,74006
100518,37161
98260,161513
117782,174323
73456,4382
31618,181383
82616,26959
128860,166306
32648,77636
182409,55797
94085,104391
39192,131377
42850,90711
17461,95068
71779,5039
146816,63088
89649,113608
56635,11280
194849,31595
74392,165259
167861,91444
26741,105852
68845,160431
141134,175060
127491,108972
119098,69747
112995,133934
72402,119059
171141,156993
161762,13233
106084,34327
97892,187995
18871,76305
94904,157461
56893,193912
7274,163750
19758,133447
74152,177666
140110,135100
41871,67392
39268,17230
19160,193635
5968,129156
8962,34973
142065,137011
61685,109079
32151,190930
152457,83321
101881,52036
59041,182425
98488,69824
85736,165605
68849,162660
82715,4709
147784,35322
75831,53698
26564,80711
195258,140331
21090,143881
114153,67870
87154,164262
167950,178154
22575,173815
103521,48841
98083,17308
7651,68701
16671,41506
38744,122589
124171,81054
24937,79403
74075,325
43017,43095
30523,26876
178295,16083
133688,28393
31042,31520
153189,35131
180333,30145
94945,38984
8405,824
3709,154247
29840,193011
148047,113500
90763,199334
111083,186316
133972,84021
68769,99382
192111,138525
52148,80332
72370,123818
134684,193278
157206,123663
31803,47448
125754,115451
168287,104094
122446,47581
125057,17056
185556,8197
164255,111523
117887,135006
132003,89559
51990,116269
108497,143150
49400,198329
104774,19546
101973,137861
132428,81540
105677,40738
48111,11419
124015,168006
107151,154655
54218,188753
123621,121461
68134,83694
77532,195940
38482,192964
7128,155380
151450,174021
124462,46553
58097,174178
108954,194558
82902,131474
118714,142198
72418,104803
122467,139875
106202,188988
155434,26866
63558,68548
8205,142124
165466,41364
38147,79802
25404,6885
150701,4644
35851,21934
20465,60933
113759,189014
199046,177566
9766,15258
88454,184421
118644,132971
135616,61463
188103,176731
145885,97519
9953,40091
115665,79341
173231,1503
149812,178671
78573,3244
141875,127923
40566,15342
81109,128591
196799,101677
188057,166527
94662,150382
4767,146262
147268,195741
145241,46896
92010,14380
113472,106456
12018,157390
112319,74068
105607,130851
142112,181188
39658,104474
132945,15975
53476,183242
129549,198369
192222,154732
72708,26609
116468,199446
67827,86492
95553,55737
148138,53458
180690,65566
95842,131118
151307,24395
74030,60214
56839,122314
72698,17698
96425,168443
116882,39578
138890,28057
46003,37044
107319,68947
120831,136889
116206,80716
138314,114896
98738,50022
38526,196486
159758,68305
38549,192331
72535,128306
79568,161104
63240,186801
140750,147376
40894,120866
151141,112319
50673,17606
479,29119
41591,59117
75279,55718
96230,80361
48345,67099
163836,91841
90614,163781
39763,105900
185764,169209
154082,78999
109268,155420
68970,110560
143192,65029
58429,152722
131003,193204
29052,51961
26876,16605
109420,159131
24745,65372
89032,146220
144399,22490
112982,107542
90944,163350
141603,23396
132141,77264
119676,9753
128992,19098
12342,135407
96553,82593
94149,67917
15582,181625
175880,121592
71423,49294
76619,140429
111394,120592
160668,18250
146315,52707
161965,103719
65338,171048
193641,66209
17151,104659
39333,116957
182077,99449
48358,40885
101553,130554
192852,152035
160968,18441
28401,167387
103939,109132
22744,132226
174787,150267
141630,61659
179326,24111
24131,115424
167410,71933
28123,6327
172172,167640
80435,51803
51601,150510
34263,107018
7146,132211
106548,46923
40028,109310
172160,129721
142091,137809
125299,2125
148349,6353
31792,186596
181312,9778
144809,21419
101785,170408
64786,112466
8850,5724
95838,45826
78780,165525
176469,150194
51357,145807
51749,94295
12498,162512
258,54389
131521,44663
23885,94248
139003,192840
110826,44539
175767,87868
26715,15794
31169,60250
43979,24943
178046,188957
92961,84791
124038,164492
51651,33874
123948,157553
11383,182131
165599,123562
14138,118767
24994,73545
86407,190338
166380,139118
35369,46563
54702,56125
123243,10834
